YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,ALLSKY_KT
2010,9,28,0,0.0,18.96,-999.0
2010,9,28,1,0.0,18.63,-999.0
2010,9,28,2,0.0,18.29,-999.0
2010,9,28,3,0.0,17.88,-999.0
2010,9,28,4,0.0,17.39,-999.0
2010,9,28,5,7.63,16.87,0.47
2010,9,28,6,128.45,16.87,0.52
2010,9,28,7,344.77,17.84,0.66
2010,9,28,8,518.73,19.61,0.67
2010,9,28,9,605.18,20.84,0.62
2010,9,28,10,794.43,21.63,0.72
2010,9,28,11,901.38,22.48,0.77
2010,9,28,12,835.73,23.39,0.73
2010,9,28,13,740.6,23.84,0.71
2010,9,28,14,608.47,23.77,0.69
2010,9,28,15,378.69,23.46,0.58
2010,9,28,16,196.66,22.97,0.5
2010,9,28,17,29.72,22.05,0.29
2010,9,28,18,0.0,20.76,-999.0
2010,9,28,19,0.0,20.4,-999.0
2010,9,28,20,0.0,20.35,-999.0
2010,9,28,21,0.0,19.86,-999.0
2010,9,28,22,0.0,19.37,-999.0
2010,9,28,23,0.0,18.83,-999.0
2010,9,29,0,0.0,18.18,-999.0
2010,9,29,1,0.0,17.48,-999.0
2010,9,29,2,0.0,16.7,-999.0
2010,9,29,3,0.0,15.98,-999.0
2010,9,29,4,0.0,15.4,-999.0
2010,9,29,5,8.3,14.94,0.45
2010,9,29,6,148.44,14.94,0.59
2010,9,29,7,376.15,15.58,0.7
2010,9,29,8,586.2,16.34,0.75
2010,9,29,9,738.01,16.94,0.76
2010,9,29,10,773.5,17.37,0.7
2010,9,29,11,729.21,17.56,0.62
2010,9,29,12,559.47,17.44,0.48
2010,9,29,13,531.61,16.87,0.51
2010,9,29,14,459.17,15.99,0.52
2010,9,29,15,295.16,15.14,0.45
2010,9,29,16,145.77,14.86,0.37
2010,9,29,17,29.07,14.65,0.27
2010,9,29,18,0.0,14.25,-999.0
2010,9,29,19,0.0,13.94,-999.0
2010,9,29,20,0.0,13.75,-999.0
2010,9,29,21,0.0,13.51,-999.0
2010,9,29,22,0.0,13.16,-999.0
2010,9,29,23,0.0,12.76,-999.0
2010,9,30,0,0.0,12.41,-999.0
2010,9,30,1,0.0,12.16,-999.0
2010,9,30,2,0.0,12.01,-999.0
2010,9,30,3,0.0,11.89,-999.0
2010,9,30,4,0.0,11.74,-999.0
2010,9,30,5,8.96,11.61,0.43
2010,9,30,6,157.65,11.99,0.61
2010,9,30,7,391.73,13.19,0.73
2010,9,30,8,588.11,14.33,0.75
2010,9,30,9,668.89,15.2,0.68
2010,9,30,10,789.09,15.92,0.71
2010,9,30,11,899.19,16.53,0.77
2010,9,30,12,919.64,16.99,0.8
2010,9,30,13,826.05,17.16,0.78
2010,9,30,14,669.9,17.06,0.75
2010,9,30,15,502.54,16.77,0.76
2010,9,30,16,274.02,16.26,0.69
2010,9,30,17,54.08,15.49,0.5
2010,9,30,18,0.0,14.61,-999.0
2010,9,30,19,0.0,14.26,-999.0
2010,9,30,20,0.0,14.1,-999.0
2010,9,30,21,0.0,13.9,-999.0
2010,9,30,22,0.0,13.69,-999.0
2010,9,30,23,0.0,13.7,-999.0
2010,10,1,0,0.0,13.82,-999.0
2010,10,1,1,0.0,13.86,-999.0
2010,10,1,2,0.0,13.87,-999.0
2010,10,1,3,0.0,13.9,-999.0
2010,10,1,4,0.0,14.06,-999.0
2010,10,1,5,8.28,14.19,0.35
2010,10,1,6,128.73,14.51,0.48
2010,10,1,7,323.53,16.0,0.59
2010,10,1,8,519.09,17.42,0.66
2010,10,1,9,594.35,17.93,0.6
2010,10,1,10,687.3,18.36,0.62
2010,10,1,11,657.98,18.76,0.56
2010,10,1,12,590.71,19.1,0.51
2010,10,1,13,500.34,19.17,0.47
2010,10,1,14,246.16,19.15,0.27
2010,10,1,15,217.6,18.97,0.33
2010,10,1,16,80.22,18.64,0.2
2010,10,1,17,23.05,18.24,0.2
2010,10,1,18,0.0,17.93,-999.0
2010,10,1,19,0.0,17.84,-999.0
2010,10,1,20,0.0,17.85,-999.0
2010,10,1,21,0.0,17.83,-999.0
2010,10,1,22,0.0,17.79,-999.0
2010,10,1,23,0.0,17.71,-999.0
2010,10,2,0,0.0,17.62,-999.0
2010,10,2,1,0.0,17.51,-999.0
2010,10,2,2,0.0,17.37,-999.0
2010,10,2,3,0.0,17.28,-999.0
2010,10,2,4,0.0,17.2,-999.0
2010,10,2,5,6.0,17.12,0.23
2010,10,2,6,78.7,17.25,0.29
2010,10,2,7,205.68,17.82,0.38
2010,10,2,8,348.92,18.62,0.44
2010,10,2,9,421.23,19.15,0.42
2010,10,2,10,457.86,19.43,0.41
2010,10,2,11,417.3,19.6,0.35
2010,10,2,12,388.09,19.65,0.34
2010,10,2,13,221.74,19.45,0.21
2010,10,2,14,203.95,19.15,0.23
2010,10,2,15,87.59,18.62,0.13
2010,10,2,16,33.26,18.16,0.09
2010,10,2,17,17.79,17.72,0.16
2010,10,2,18,0.0,17.29,-999.0
2010,10,2,19,0.0,17.03,-999.0
2010,10,2,20,0.0,16.87,-999.0
2010,10,2,21,0.0,16.74,-999.0
2010,10,2,22,0.0,16.55,-999.0
2010,10,2,23,0.0,16.31,-999.0
2010,10,3,0,0.0,16.2,-999.0
2010,10,3,1,0.0,16.4,-999.0
2010,10,3,2,0.0,16.61,-999.0
2010,10,3,3,0.0,16.64,-999.0
2010,10,3,4,0.0,16.76,-999.0
2010,10,3,5,7.52,16.91,0.26
2010,10,3,6,52.0,17.15,0.19
2010,10,3,7,134.43,17.48,0.24
2010,10,3,8,227.91,17.73,0.28
2010,10,3,9,263.96,18.08,0.27
2010,10,3,10,334.75,18.42,0.3
2010,10,3,11,368.43,18.73,0.31
2010,10,3,12,272.05,18.88,0.23
2010,10,3,13,211.62,18.89,0.2
2010,10,3,14,160.52,18.75,0.18
2010,10,3,15,78.22,18.58,0.12
2010,10,3,16,34.24,18.41,0.09
2010,10,3,17,17.6,18.15,0.15
2010,10,3,18,0.0,17.8,-999.0
2010,10,3,19,0.0,17.58,-999.0
2010,10,3,20,0.0,17.46,-999.0
2010,10,3,21,0.0,17.46,-999.0
2010,10,3,22,0.0,17.25,-999.0
2010,10,3,23,0.0,17.21,-999.0
2010,10,4,0,0.0,17.05,-999.0
2010,10,4,1,0.0,16.76,-999.0
2010,10,4,2,0.0,16.41,-999.0
2010,10,4,3,0.0,16.04,-999.0
2010,10,4,4,0.0,15.89,-999.0
2010,10,4,5,7.8,15.92,0.24
2010,10,4,6,72.04,16.28,0.25
2010,10,4,7,183.82,16.99,0.33
2010,10,4,8,287.84,17.83,0.35
2010,10,4,9,400.42,18.72,0.4
2010,10,4,10,424.77,19.4,0.38
2010,10,4,11,462.83,19.68,0.39
2010,10,4,12,456.47,19.71,0.39
2010,10,4,13,420.02,19.55,0.39
2010,10,4,14,263.86,19.43,0.29
2010,10,4,15,204.84,19.35,0.3
2010,10,4,16,115.73,19.16,0.28
2010,10,4,17,27.56,18.88,0.23
2010,10,4,18,0.0,18.55,-999.0
2010,10,4,19,0.0,18.33,-999.0
2010,10,4,20,0.0,18.12,-999.0
2010,10,4,21,0.0,17.93,-999.0
2010,10,4,22,0.0,17.86,-999.0
2010,10,4,23,0.0,17.75,-999.0
2010,10,5,0,0.0,17.59,-999.0
2010,10,5,1,0.0,17.51,-999.0
2010,10,5,2,0.0,17.49,-999.0
2010,10,5,3,0.0,17.43,-999.0
2010,10,5,4,0.0,17.4,-999.0
2010,10,5,5,10.81,17.42,0.31
2010,10,5,6,103.9,17.76,0.36
2010,10,5,7,255.52,18.39,0.45
2010,10,5,8,437.57,19.12,0.53
2010,10,5,9,458.16,19.84,0.45
2010,10,5,10,624.7,20.26,0.55
2010,10,5,11,606.29,20.54,0.51
2010,10,5,12,600.41,20.78,0.51
2010,10,5,13,632.62,20.8,0.59
2010,10,5,14,553.5,20.76,0.61
2010,10,5,15,348.51,20.57,0.51
2010,10,5,16,198.07,20.22,0.48
2010,10,5,17,51.14,19.68,0.41
2010,10,5,18,0.0,19.08,-999.0
2010,10,5,19,0.0,18.82,-999.0
2010,10,5,20,0.0,18.7,-999.0
2010,10,5,21,0.0,18.57,-999.0
2010,10,5,22,0.0,18.38,-999.0
2010,10,5,23,0.0,18.24,-999.0
2010,10,6,0,0.0,18.06,-999.0
2010,10,6,1,0.0,17.99,-999.0
2010,10,6,2,0.0,18.01,-999.0
2010,10,6,3,0.0,17.9,-999.0
2010,10,6,4,0.0,17.79,-999.0
2010,10,6,5,12.71,17.76,0.34
2010,10,6,6,105.14,18.33,0.35
2010,10,6,7,222.58,18.99,0.38
2010,10,6,8,411.39,19.68,0.5
2010,10,6,9,426.84,20.51,0.42
2010,10,6,10,538.95,21.07,0.47
2010,10,6,11,640.34,21.45,0.53
2010,10,6,12,704.85,21.62,0.59
2010,10,6,13,698.95,21.58,0.65
2010,10,6,14,563.49,21.07,0.62
2010,10,6,15,412.02,20.61,0.6
2010,10,6,16,231.21,20.13,0.55
2010,10,6,17,54.02,19.58,0.43
2010,10,6,18,0.0,19.09,-999.0
2010,10,6,19,0.0,18.87,-999.0
2010,10,6,20,0.0,18.76,-999.0
2010,10,6,21,0.0,18.69,-999.0
2010,10,6,22,0.0,18.5,-999.0
2010,10,6,23,0.0,18.27,-999.0
2010,10,7,0,0.0,18.05,-999.0
2010,10,7,1,0.0,17.82,-999.0
2010,10,7,2,0.0,17.58,-999.0
2010,10,7,3,0.0,17.33,-999.0
2010,10,7,4,0.0,17.11,-999.0
2010,10,7,5,14.72,16.9,0.36
2010,10,7,6,113.1,17.21,0.38
2010,10,7,7,264.66,18.35,0.45
2010,10,7,8,319.91,20.04,0.38
2010,10,7,9,256.05,21.4,0.25
2010,10,7,10,382.14,22.51,0.33
2010,10,7,11,626.27,23.08,0.52
2010,10,7,12,574.31,22.54,0.48
2010,10,7,13,472.09,20.85,0.44
2010,10,7,14,325.66,19.04,0.35
2010,10,7,15,233.9,17.71,0.34
2010,10,7,16,102.77,17.17,0.24
2010,10,7,17,26.78,16.85,0.2
2010,10,7,18,0.0,16.61,-999.0
2010,10,7,19,0.0,16.58,-999.0
2010,10,7,20,0.0,16.66,-999.0
2010,10,7,21,0.0,16.74,-999.0
2010,10,7,22,0.0,16.8,-999.0
2010,10,7,23,0.0,16.76,-999.0
2010,10,8,0,0.0,16.69,-999.0
2010,10,8,1,0.0,16.59,-999.0
2010,10,8,2,0.0,16.54,-999.0
2010,10,8,3,0.0,16.5,-999.0
2010,10,8,4,0.0,16.5,-999.0
2010,10,8,5,13.91,16.53,0.31
2010,10,8,6,81.83,16.83,0.27
2010,10,8,7,185.66,17.43,0.31
2010,10,8,8,271.29,18.07,0.32
2010,10,8,9,380.42,18.5,0.37
2010,10,8,10,455.02,18.63,0.39
2010,10,8,11,413.66,18.68,0.34
2010,10,8,12,395.83,18.83,0.34
2010,10,8,13,330.58,18.89,0.3
2010,10,8,14,272.52,18.68,0.3
2010,10,8,15,150.73,18.48,0.22
2010,10,8,16,99.54,18.25,0.23
2010,10,8,17,17.72,17.94,0.13
2010,10,8,18,0.0,17.6,-999.0
2010,10,8,19,0.0,17.47,-999.0
2010,10,8,20,0.0,17.44,-999.0
2010,10,8,21,0.0,17.4,-999.0
2010,10,8,22,0.0,17.37,-999.0
2010,10,8,23,0.0,17.29,-999.0
2010,10,9,0,0.0,17.23,-999.0
2010,10,9,1,0.0,17.19,-999.0
2010,10,9,2,0.0,17.05,-999.0
2010,10,9,3,0.0,16.82,-999.0
2010,10,9,4,0.0,16.67,-999.0
2010,10,9,5,11.88,16.64,0.25
2010,10,9,6,97.3,16.96,0.3
2010,10,9,7,248.84,17.51,0.41
2010,10,9,8,350.45,18.27,0.41
2010,10,9,9,406.48,18.97,0.39
2010,10,9,10,425.54,19.39,0.37
2010,10,9,11,487.29,19.73,0.4
2010,10,9,12,488.15,19.74,0.41
2010,10,9,13,400.06,19.65,0.37
2010,10,9,14,294.15,19.38,0.32
2010,10,9,15,205.3,19.15,0.3
2010,10,9,16,128.81,18.95,0.3
2010,10,9,17,35.91,18.59,0.27
2010,10,9,18,0.0,18.06,-999.0
2010,10,9,19,0.0,17.78,-999.0
2010,10,9,20,0.0,17.64,-999.0
2010,10,9,21,0.0,17.54,-999.0
2010,10,9,22,0.0,17.44,-999.0
2010,10,9,23,0.0,17.31,-999.0
2010,10,10,0,0.0,17.18,-999.0
2010,10,10,1,0.0,17.06,-999.0
2010,10,10,2,0.0,16.98,-999.0
2010,10,10,3,0.0,16.95,-999.0
2010,10,10,4,0.0,16.94,-999.0
2010,10,10,5,16.36,16.98,0.31
2010,10,10,6,115.54,17.46,0.36
2010,10,10,7,255.96,18.42,0.42
2010,10,10,8,337.2,19.08,0.4
2010,10,10,9,410.8,19.54,0.4
2010,10,10,10,458.12,19.83,0.39
2010,10,10,11,481.26,19.96,0.39
2010,10,10,12,600.37,20.03,0.5
2010,10,10,13,515.48,20.12,0.47
2010,10,10,14,421.54,20.15,0.45
2010,10,10,15,247.52,19.94,0.35
2010,10,10,16,105.5,19.55,0.24
2010,10,10,17,32.74,19.13,0.23
2010,10,10,18,0.0,18.69,-999.0
2010,10,10,19,0.0,18.44,-999.0
2010,10,10,20,0.0,18.33,-999.0
2010,10,10,21,0.0,18.18,-999.0
2010,10,10,22,0.0,17.99,-999.0
2010,10,10,23,0.0,17.76,-999.0
2010,10,11,0,0.0,17.69,-999.0
2010,10,11,1,0.0,17.69,-999.0
2010,10,11,2,0.0,17.68,-999.0
2010,10,11,3,0.0,17.65,-999.0
2010,10,11,4,0.0,17.65,-999.0
2010,10,11,5,12.44,17.62,0.23
2010,10,11,6,75.16,17.69,0.23
2010,10,11,7,205.48,18.21,0.34
2010,10,11,8,364.12,19.11,0.43
2010,10,11,9,444.88,19.7,0.42
2010,10,11,10,528.48,20.09,0.45
2010,10,11,11,543.51,20.27,0.45
2010,10,11,12,584.13,20.23,0.48
2010,10,11,13,516.02,20.14,0.47
2010,10,11,14,397.86,20.13,0.43
2010,10,11,15,275.12,19.89,0.39
2010,10,11,16,162.27,19.71,0.38
2010,10,11,17,48.05,19.4,0.34
2010,10,11,18,0.0,18.99,-999.0
2010,10,11,19,0.0,18.72,-999.0
2010,10,11,20,0.0,18.47,-999.0
2010,10,11,21,0.0,18.24,-999.0
2010,10,11,22,0.0,17.94,-999.0
2010,10,11,23,0.0,17.7,-999.0
2010,10,12,0,0.0,17.44,-999.0
2010,10,12,1,0.0,17.09,-999.0
2010,10,12,2,0.0,17.01,-999.0
2010,10,12,3,0.0,17.16,-999.0
2010,10,12,4,0.0,17.26,-999.0
2010,10,12,5,22.15,17.16,0.38
2010,10,12,6,169.58,17.55,0.51
2010,10,12,7,370.73,18.53,0.6
2010,10,12,8,499.61,19.6,0.58
2010,10,12,9,570.19,20.42,0.54
2010,10,12,10,667.51,21.01,0.56
2010,10,12,11,741.85,21.51,0.6
2010,10,12,12,731.06,21.96,0.61
2010,10,12,13,672.52,22.03,0.61
2010,10,12,14,496.29,22.01,0.53
2010,10,12,15,358.84,21.83,0.51
2010,10,12,16,199.64,21.4,0.45
2010,10,12,17,49.98,20.67,0.34
2010,10,12,18,0.0,19.92,-999.0
2010,10,12,19,0.0,19.44,-999.0
2010,10,12,20,0.0,19.14,-999.0
2010,10,12,21,0.0,18.93,-999.0
2010,10,12,22,0.0,18.61,-999.0
2010,10,12,23,0.0,18.3,-999.0
2010,10,13,0,0.0,18.0,-999.0
2010,10,13,1,0.0,17.69,-999.0
2010,10,13,2,0.0,17.55,-999.0
2010,10,13,3,0.0,17.37,-999.0
2010,10,13,4,0.0,17.2,-999.0
2010,10,13,5,15.49,17.08,0.24
2010,10,13,6,124.61,17.36,0.37
2010,10,13,7,276.67,18.15,0.45
2010,10,13,8,335.27,19.21,0.39
2010,10,13,9,553.8,20.16,0.52
2010,10,13,10,377.98,20.95,0.32
2010,10,13,11,349.2,21.62,0.28
2010,10,13,12,623.0,22.26,0.52
2010,10,13,13,634.2,22.54,0.57
2010,10,13,14,451.25,22.63,0.48
2010,10,13,15,301.48,22.85,0.42
2010,10,13,16,145.79,22.61,0.33
2010,10,13,17,41.55,21.86,0.27
2010,10,13,18,0.0,21.05,-999.0
2010,10,13,19,0.0,20.51,-999.0
2010,10,13,20,0.0,20.17,-999.0
2010,10,13,21,0.0,19.9,-999.0
2010,10,13,22,0.0,19.57,-999.0
2010,10,13,23,0.0,19.1,-999.0
2010,10,14,0,0.0,18.73,-999.0
2010,10,14,1,0.0,18.53,-999.0
2010,10,14,2,0.0,18.52,-999.0
2010,10,14,3,0.0,18.44,-999.0
2010,10,14,4,0.0,18.36,-999.0
2010,10,14,5,17.11,18.26,0.26
2010,10,14,6,114.71,18.39,0.33
2010,10,14,7,256.66,19.44,0.41
2010,10,14,8,396.38,20.83,0.45
2010,10,14,9,498.42,22.15,0.47
2010,10,14,10,525.46,23.15,0.45
2010,10,14,11,543.12,23.84,0.44
2010,10,14,12,545.95,24.32,0.45
2010,10,14,13,689.84,24.94,0.62
2010,10,14,14,525.13,25.18,0.55
2010,10,14,15,376.85,24.84,0.52
2010,10,14,16,205.25,24.31,0.46
2010,10,14,17,59.36,23.73,0.38
2010,10,14,18,0.0,23.07,-999.0
2010,10,14,19,0.0,22.65,-999.0
2010,10,14,20,0.0,22.36,-999.0
2010,10,14,21,0.0,22.12,-999.0
2010,10,14,22,0.0,21.86,-999.0
2010,10,14,23,0.0,21.42,-999.0
2010,10,15,0,0.0,20.98,-999.0
2010,10,15,1,0.0,20.58,-999.0
2010,10,15,2,0.0,20.3,-999.0
2010,10,15,3,0.0,20.23,-999.0
2010,10,15,4,0.0,20.0,-999.0
2010,10,15,5,13.83,19.74,0.2
2010,10,15,6,55.09,19.8,0.16
2010,10,15,7,137.37,20.04,0.22
2010,10,15,8,86.7,20.37,0.1
2010,10,15,9,191.39,21.11,0.18
2010,10,15,10,242.64,21.91,0.2
2010,10,15,11,314.68,22.4,0.25
2010,10,15,12,143.01,22.72,0.12
2010,10,15,13,200.31,22.85,0.18
2010,10,15,14,253.03,22.99,0.27
2010,10,15,15,192.43,23.08,0.27
2010,10,15,16,84.0,22.89,0.19
2010,10,15,17,31.18,22.41,0.2
2010,10,15,18,0.0,21.47,-999.0
2010,10,15,19,0.0,20.71,-999.0
2010,10,15,20,0.0,20.49,-999.0
2010,10,15,21,0.0,20.52,-999.0
2010,10,15,22,0.0,19.61,-999.0
2010,10,15,23,0.0,17.47,-999.0
2010,10,16,0,0.0,16.12,-999.0
2010,10,16,1,0.0,14.82,-999.0
2010,10,16,2,0.0,13.62,-999.0
2010,10,16,3,0.0,12.83,-999.0
2010,10,16,4,0.0,12.54,-999.0
2010,10,16,5,27.89,12.21,0.37
2010,10,16,6,155.97,11.83,0.44
2010,10,16,7,315.57,12.19,0.49
2010,10,16,8,379.71,12.77,0.43
2010,10,16,9,550.2,13.26,0.52
2010,10,16,10,680.54,13.8,0.57
2010,10,16,11,795.16,14.37,0.63
2010,10,16,12,825.78,14.94,0.67
2010,10,16,13,776.13,15.44,0.7
2010,10,16,14,629.38,15.87,0.66
2010,10,16,15,444.71,16.18,0.62
2010,10,16,16,230.48,16.25,0.51
2010,10,16,17,66.71,15.98,0.41
2010,10,16,18,0.0,15.3,-999.0
2010,10,16,19,0.0,14.67,-999.0
2010,10,16,20,0.0,14.01,-999.0
2010,10,16,21,0.0,13.37,-999.0
2010,10,16,22,0.0,12.84,-999.0
2010,10,16,23,0.0,12.48,-999.0
2010,10,17,0,0.0,12.2,-999.0
2010,10,17,1,0.0,11.98,-999.0
2010,10,17,2,0.0,11.78,-999.0
2010,10,17,3,0.0,11.51,-999.0
2010,10,17,4,0.0,11.21,-999.0
2010,10,17,5,34.27,11.01,0.43
2010,10,17,6,233.87,11.52,0.64
2010,10,17,7,470.66,12.71,0.73
2010,10,17,8,684.71,14.18,0.77
2010,10,17,9,845.84,15.63,0.79
2010,10,17,10,955.84,17.06,0.8
2010,10,17,11,995.55,18.4,0.8
2010,10,17,12,975.28,19.49,0.8
2010,10,17,13,879.95,20.19,0.78
2010,10,17,14,730.07,20.55,0.77
2010,10,17,15,534.76,20.48,0.73
2010,10,17,16,306.73,20.05,0.67
2010,10,17,17,81.74,19.26,0.49
2010,10,17,18,0.0,18.12,-999.0
2010,10,17,19,0.0,17.42,-999.0
2010,10,17,20,0.0,17.04,-999.0
2010,10,17,21,0.0,16.69,-999.0
2010,10,17,22,0.0,16.31,-999.0
2010,10,17,23,0.0,15.87,-999.0
2010,10,18,0,0.0,15.36,-999.0
2010,10,18,1,0.0,14.92,-999.0
2010,10,18,2,0.0,14.58,-999.0
2010,10,18,3,0.0,14.31,-999.0
2010,10,18,4,0.0,14.05,-999.0
2010,10,18,5,35.73,13.73,0.43
2010,10,18,6,232.72,14.05,0.62
2010,10,18,7,465.23,15.33,0.72
2010,10,18,8,671.63,16.76,0.75
2010,10,18,9,831.52,17.94,0.77
2010,10,18,10,938.95,19.08,0.78
2010,10,18,11,990.16,20.1,0.79
2010,10,18,12,969.73,21.21,0.79
2010,10,18,13,884.69,22.02,0.78
2010,10,18,14,727.99,22.33,0.76
2010,10,18,15,527.26,22.16,0.72
2010,10,18,16,300.45,21.62,0.65
2010,10,18,17,82.98,20.66,0.49
2010,10,18,18,0.0,19.48,-999.0
2010,10,18,19,0.0,18.74,-999.0
2010,10,18,20,0.0,18.3,-999.0
2010,10,18,21,0.0,17.99,-999.0
2010,10,18,22,0.0,17.73,-999.0
2010,10,18,23,0.0,17.28,-999.0
2010,10,19,0,0.0,16.81,-999.0
2010,10,19,1,0.0,16.41,-999.0
2010,10,19,2,0.0,16.15,-999.0
2010,10,19,3,0.0,15.67,-999.0
2010,10,19,4,0.0,15.26,-999.0
2010,10,19,5,39.56,15.12,0.45
2010,10,19,6,223.92,15.85,0.59
2010,10,19,7,431.31,17.29,0.66
2010,10,19,8,551.88,18.27,0.62
2010,10,19,9,644.74,18.46,0.59
2010,10,19,10,643.2,18.4,0.53
2010,10,19,11,552.55,17.98,0.44
2010,10,19,12,532.7,17.46,0.43
2010,10,19,13,459.15,17.27,0.41
2010,10,19,14,354.31,17.33,0.37
2010,10,19,15,235.08,17.51,0.32
2010,10,19,16,146.67,17.57,0.31
2010,10,19,17,73.2,17.34,0.42
2010,10,19,18,0.0,16.86,-999.0
2010,10,19,19,0.0,16.41,-999.0
2010,10,19,20,0.0,16.08,-999.0
2010,10,19,21,0.0,15.72,-999.0
2010,10,19,22,0.0,15.47,-999.0
2010,10,19,23,0.0,15.36,-999.0
2010,10,20,0,0.0,15.37,-999.0
2010,10,20,1,0.0,15.43,-999.0
2010,10,20,2,0.0,15.41,-999.0
2010,10,20,3,0.0,15.38,-999.0
2010,10,20,4,0.0,15.39,-999.0
2010,10,20,5,34.0,15.43,0.37
2010,10,20,6,209.55,15.83,0.55
2010,10,20,7,431.95,17.28,0.66
2010,10,20,8,598.66,18.36,0.66
2010,10,20,9,753.69,19.1,0.69
2010,10,20,10,747.65,19.76,0.62
2010,10,20,11,750.59,20.22,0.59
2010,10,20,12,772.57,20.6,0.62
2010,10,20,13,693.73,20.67,0.61
2010,10,20,14,627.01,20.45,0.65
2010,10,20,15,466.27,20.08,0.63
2010,10,20,16,263.34,19.55,0.56
2010,10,20,17,78.47,18.86,0.45
2010,10,20,18,0.0,17.94,-999.0
2010,10,20,19,0.0,17.4,-999.0
2010,10,20,20,0.0,17.2,-999.0
2010,10,20,21,0.0,17.0,-999.0
2010,10,20,22,0.0,16.74,-999.0
2010,10,20,23,0.0,16.51,-999.0
2010,10,21,0,0.0,16.26,-999.0
2010,10,21,1,0.0,16.01,-999.0
2010,10,21,2,0.0,15.78,-999.0
2010,10,21,3,0.0,15.59,-999.0
2010,10,21,4,0.0,15.39,-999.0
2010,10,21,5,39.88,15.27,0.41
2010,10,21,6,235.84,16.13,0.61
2010,10,21,7,458.67,17.64,0.69
2010,10,21,8,660.08,18.86,0.73
2010,10,21,9,813.46,19.76,0.74
2010,10,21,10,887.48,20.47,0.73
2010,10,21,11,897.67,21.01,0.7
2010,10,21,12,854.77,21.33,0.69
2010,10,21,13,765.09,21.4,0.67
2010,10,21,14,634.86,21.29,0.66
2010,10,21,15,484.38,21.0,0.66
2010,10,21,16,275.85,20.58,0.59
2010,10,21,17,76.92,19.98,0.42
2010,10,21,18,0.0,19.16,-999.0
2010,10,21,19,0.0,18.6,-999.0
2010,10,21,20,0.0,18.35,-999.0
2010,10,21,21,0.0,18.15,-999.0
2010,10,21,22,0.0,17.9,-999.0
2010,10,21,23,0.0,17.55,-999.0
2010,10,22,0,0.0,17.2,-999.0
2010,10,22,1,0.0,16.86,-999.0
2010,10,22,2,0.0,16.53,-999.0
2010,10,22,3,0.0,16.37,-999.0
2010,10,22,4,0.0,16.31,-999.0
2010,10,22,5,32.3,16.39,0.32
2010,10,22,6,155.71,16.87,0.4
2010,10,22,7,339.45,17.64,0.51
2010,10,22,8,552.27,18.63,0.61
2010,10,22,9,665.09,19.78,0.6
2010,10,22,10,748.02,21.03,0.61
2010,10,22,11,817.51,22.14,0.64
2010,10,22,12,739.09,22.83,0.59
2010,10,22,13,693.27,23.05,0.61
2010,10,22,14,477.36,23.01,0.49
2010,10,22,15,301.91,22.68,0.41
2010,10,22,16,163.25,22.26,0.34
2010,10,22,17,47.7,21.6,0.26
2010,10,22,18,0.0,20.69,-999.0
2010,10,22,19,0.0,20.09,-999.0
2010,10,22,20,0.0,19.77,-999.0
2010,10,22,21,0.0,19.48,-999.0
2010,10,22,22,0.0,19.29,-999.0
2010,10,22,23,0.0,19.12,-999.0
2010,10,23,0,0.0,18.85,-999.0
2010,10,23,1,0.0,18.55,-999.0
2010,10,23,2,0.0,18.26,-999.0
2010,10,23,3,0.0,18.05,-999.0
2010,10,23,4,0.0,17.86,-999.0
2010,10,23,5,45.71,17.6,0.43
2010,10,23,6,249.09,17.8,0.62
2010,10,23,7,478.52,19.01,0.71
2010,10,23,8,680.71,20.69,0.74
2010,10,23,9,840.3,22.34,0.76
2010,10,23,10,934.25,23.86,0.76
2010,10,23,11,853.95,25.12,0.67
2010,10,23,12,815.11,25.96,0.65
2010,10,23,13,680.58,26.2,0.59
2010,10,23,14,510.48,26.08,0.52
2010,10,23,15,345.5,25.58,0.46
2010,10,23,16,172.23,24.8,0.36
2010,10,23,17,60.51,23.75,0.32
2010,10,23,18,0.0,22.74,-999.0
2010,10,23,19,0.0,22.29,-999.0
2010,10,23,20,0.0,21.33,-999.0
2010,10,23,21,0.0,20.58,-999.0
2010,10,23,22,0.0,19.93,-999.0
2010,10,23,23,0.0,19.2,-999.0
2010,10,24,0,0.0,18.48,-999.0
2010,10,24,1,0.0,18.05,-999.0
2010,10,24,2,0.0,17.79,-999.0
2010,10,24,3,0.0,17.59,-999.0
2010,10,24,4,0.0,17.45,-999.0
2010,10,24,5,10.7,17.24,0.09
2010,10,24,6,47.04,17.06,0.12
2010,10,24,7,70.69,16.94,0.1
2010,10,24,8,153.67,16.65,0.16
2010,10,24,9,124.87,16.39,0.11
2010,10,24,10,137.37,16.31,0.11
2010,10,24,11,226.31,16.33,0.18
2010,10,24,12,191.73,16.67,0.16
2010,10,24,13,115.13,16.94,0.1
2010,10,24,14,136.91,16.9,0.14
2010,10,24,15,111.36,16.76,0.15
2010,10,24,16,55.12,16.55,0.12
2010,10,24,17,31.13,16.22,0.16
2010,10,24,18,0.0,16.03,-999.0
2010,10,24,19,0.0,16.05,-999.0
2010,10,24,20,0.0,16.17,-999.0
2010,10,24,21,0.0,16.28,-999.0
2010,10,24,22,0.0,16.35,-999.0
2010,10,24,23,0.0,16.4,-999.0
2010,10,25,0,0.0,16.42,-999.0
2010,10,25,1,0.0,16.4,-999.0
